vcp=aMSa,4 skd=aMSa,5
vcp=Gawwa,18673;Gawwa,18674 skd=Gawwa,11691;Gawwa,11692
vcp=GaRa,18681 skd=GaRa,11697
vcp=Gamba,18743 skd=Gamba,11751
vcp=Garba,18751 skd=Garbba,11759 (*)
vcp=Gaza,18767 skd=Gaza,11768
vcp=Gasa,18768 skd=Gasa,11769;Gasa,11770
vcp=GiRRa,18794 skd=GiRa,11792 (*)
vcp=Gu,18795 skd=Gu,11793
vcp=Guwa,18797;Guwa,18798 skd=Guwa,11795;Guwa,11796
vcp=Guqa,18802 skd=Guqa,11802
vcp=GuRa,18803;GuRa,18804;GuRa,18805 skd=GuRa,11803;GuRa,11804;GuRa,11805
vcp=Gura,18815 skd=Gura,11812
vcp=Guza,18824;Guza,18825;Guza,18826 skd=Guza,11817;Guza,11818;Guza,11819
vcp=GUra,18835 skd=GUra,11826
vcp=GUrRRa,18836 skd=GUrRa,11827 (*)
vcp=Gf,18843;Gf,18844;Gf,18845 skd=Gf,11834;Gf,11835;Gf,11836
vcp=GfRa,18847;GfRa,18848 skd=GfRa,11838
vcp=Gfza,18901 skd=Gfza,11861
vcp=GrA,18943 skd=GrA,11892
vcp=Nu,18952 skd=Nu,11900
vcp=caka,18956;caka,18957 skd=caka,11904;caka,11905
vcp=cakAsa,18958 skd=cakAsa,11906
vcp=cakka,18961 skd=cakka,11910
vcp=cakza,19053 skd=cakza,11975
vcp=caGa,19069 skd=caGa,11985
vcp=cawa,19090;cawa,19091 skd=cawa,12007;cawa,12008
vcp=caqa,19101;caqa,19102 skd=caqa,12021;caqa,12022
vcp=caRa,19103;caRa,19104;caRa,19105 skd=caRa,12023;caRa,12024;caRa,12025
vcp=cata,19145 skd=cata,12055
vcp=cada,19253;cada,19254 skd=cada,12112;cada,12113
vcp=cana,19256;cana,19257 skd=cana,12115;cana,12116
vcp=? skd=canca,12118
vcp=capa,19366;capa,19367;capa,19368 skd=capa,12195;capa,12196
vcp=cama,19377;cama,19378 skd=cama,12204;cama,12205
vcp=camba,19411 skd=camba,12234
vcp=caya,19413 skd=caya,12235
vcp=cara,19416;cara,19417 skd=cara,12237;cara,12238
vcp=carca,19449;carca,19450 skd=carcca,12262;carcca,12263 (*)
vcp=carba,19460 skd=carbba,12273 (*)
vcp=carva,19507 skd=carvva,12309 (*)
vcp=cala,19514;cala,19515;cala,19516 skd=cala,12316;cala,12317;cala,12318
vcp=caza,19542;caza,19543 skd=caza,12346;caza,12347
vcp=caha,19547;caha,19548;caha,19549 skd=caha,12351;caha,12352;caha,12353
vcp=cAya,19640 skd=cAya,12419
vcp=ci,19697;ci,19698;ci,19699 skd=ci,12461;ci,12462;ci,12463
vcp=cikka,19715 skd=cikka,12477
vcp=ciwa,19734;ciwa,19735 skd=ciwa,12494;ciwa,12495
vcp=cita,19737;cita,19738;cita,19739 skd=cita,12496;cita,12497;cita,12498
vcp=citra,19770 skd=citra,12516
vcp=ciri,19926 skd=ciri,12632
vcp=cila,19935 skd=cila,12641
vcp=cilla,19939 skd=cilla,12644
vcp=cihna,19954 skd=cihna,12656
vcp=cIka,19960 skd=cIka,12661
vcp=cIBa,19971 skd=cIBa,12672
vcp=cIva,19988;cIva,19989 skd=cIva,12687;cIva,12688
vcp=cukka,19992 skd=cukka,12691
vcp=cucya,20007 skd=cucya,12704
vcp=cuwa,20011;cuwa,20012;cuwa,20013;cuwa,20014 skd=cuwa,12708;cuwa,12709;cuwa,12710;cuwa,12711
vcp=cuwwa,20015 skd=cuwwa,12712
vcp=cuqa,20016;cuqa,20017 skd=cuqa,12713;cuqa,12714
vcp=cuqqa,20018 skd=cuqqa,12717
vcp=cuRa,20019 skd=cuRa,12718
vcp=cuta,20021 skd=cuta,12721
vcp=cuda,20023 skd=cuda,12724
vcp=? skd=cudqa,12725
vcp=cupa,20025 skd=cupa,12727
vcp=cuba,20028 skd=cuba,12728
vcp=cura,20035 skd=cura,12733
vcp=curaRa,20037 skd=?
vcp=cula,20041 skd=?
vcp=culumpa,20046 skd=culumpa,12739
vcp=culla,20049 skd=culla,12743
vcp=cURa,20064 skd=cURa,12758
vcp=cUra,20066 skd=cUra,12761
vcp=cUrRRa,20068 skd=cUrRa,12762 (*)
vcp=cUza,20087 skd=cUza,12781
vcp=cfta,20090;cfta,20091 skd=cft,12783;cft,12784 (*)
vcp=cela,20116 skd=cela,12805
vcp=cella,20124 skd=cella,12811
vcp=cezwa,20125 skd=cezwa,12812
vcp=cyu,20206;cyu,20207 skd=cyu,12863;cyu,12864
vcp=cyuta,20208 skd=cyut,12865 (*)
vcp=cyusa,20212 skd=cyusa,12869
vcp=Cada,20243;Cada,20244;Cada,20245 skd=Cada,12907;Cada,12908;Cada,12909
vcp=Capa,20270 skd=Capa,12925
vcp=Cama,20271 skd=Cama,12926
vcp=Cardda,20273 skd=Cardda,12928
vcp=Caza,20289 skd=Caza,12942
vcp=Cida,20341 skd=Cida,12989
vcp=Cidra,20348 skd=Cidra,12995
vcp=Cuwa,20373 skd=Cuwa,13012
vcp=Cuqa,20374;Cuqa,20375 skd=?
vcp=Cupa,20377 skd=Cupa,13014
vcp=Cura,20380;Cura,20381 skd=Cura,13016;Cura,13017
vcp=Cfda,20389;Cfda,20390 skd=Cfda,13024;Cfda,13025
vcp=Cfpa,20391 skd=?
vcp=Ceda,20394 skd=Ceda,13028
vcp=Co,20406 skd=Co,13036
vcp=Cyu,20412 skd=Cyu,13041
vcp=jakza,20416;jakza,20417 skd=jakza,13047;jakza,13048
vcp=jaja,20483;jaja,20484 skd=jaja,13092;jaja,13093
vcp=jajJa,20485 skd=?
vcp=jawa,20491 skd=jawa,13095
vcp=jana,20538;jana,20539 skd=jana,13139;jana,13140
vcp=japa,20630 skd=japa,13212
vcp=jaBa,20641;jaBa,20642;jaBa,20643;jaBa,20644 skd=jaBa,13217;jaBa,13218;jaBa,13219;jaBa,13220;jaBa,13221
vcp=jama,20645 skd=jama,13222
vcp=jarca,20755 skd=jarcca,13303 (*)
vcp=? skd=jarcCa,13304
vcp=jarja,20756 skd=jarjja,13305 (*)
vcp=jarJa,20761 skd=jarJa,13308
vcp=jartsa,20766 skd=jartsa,13313
vcp=jala,20769;jala,20770 skd=jala,13315;jala,13316
vcp=jalpa,20988 skd=jalpa,13479
vcp=jaza,21007 skd=jaza,13496
vcp=jasa,21008;jasa,21009;jasa,21010;jasa,21011 skd=jasa,13497;jasa,13498;jasa,13499
vcp=jAgf,21042 skd=jAgf,13518
vcp=ji,21199 skd=ji,13620
vcp=jima,21241 skd=jima,13658
vcp=jiri,21242 skd=jiri,13659
vcp=jiva,21244 skd=jiva,13660
vcp=jiza,21247 skd=jiza,13663
vcp=jIva,21293 skd=jIva,13708
vcp=ju,21375 skd=ju,13769;ju,13770
vcp=juga,21376 skd=juga,13771
vcp=juqa,21384;juqa,21385;juqa,21386 skd=juqa,13780;juqa,13781;juqa,13782
vcp=juta,21387 skd=juta,13783
vcp=juna,21388 skd=juna,13784
